age,income,loan_amount,term_months,credit_score,num_of_defaults,employment_years,home_ownership,purpose,monthly_payment,dti,prob_default,default
32,18836,24615,36,608,0,12,MORTGAGE,credit_card,789.65,0.5031,0.7514,0
22,78378,18572,48,644,0,26,MORTGAGE,small_business,376.77,0.0577,0.1342,0
27,56980,15028,48,751,0,1,RENT,debt_consolidation,213.89,0.045,0.0987,0
36,55479,18640,36,656,0,22,RENT,debt_consolidation,478.06,0.1034,0.1444,0
23,58276,7071,60,657,0,18,RENT,debt_consolidation,146.6,0.0302,0.0919,1
65,60479,14173,48,792,0,16,RENT,home_improvement,297.79,0.0591,0.0843,0
23,66181,15167,12,614,1,0,MORTGAGE,other,1259.75,0.2284,0.6209,1
47,38018,14249,36,692,0,13,RENT,major_purchase,407.0,0.1285,0.1923,0
63,36848,13289,36,612,2,15,OWN,credit_card,427.19,0.1391,0.3893,0
60,50984,8787,60,705,0,14,RENT,debt_consolidation,193.58,0.0456,0.0761,0
58,63688,4743,36,586,0,8,OWN,major_purchase,91.96,0.0173,0.0984,0
53,48666,12949,36,626,0,18,RENT,debt_consolidation,375.47,0.0926,0.1549,0
48,65478,20943,24,610,0,7,MORTGAGE,debt_consolidation,951.14,0.1743,0.2715,1
21,62356,1000,36,576,0,14,OTHER,debt_consolidation,39.55,0.0076,0.0811,0
28,45660,10027,48,501,0,9,RENT,debt_consolidation,180.32,0.0474,0.1923,0
57,15056,35690,48,678,0,22,RENT,debt_consolidation,687.21,0.5477,0.9377,1
52,39929,13070,24,605,1,28,RENT,major_purchase,557.33,0.1675,0.3558,0
68,84855,16513,24,630,0,1,OWN,debt_consolidation,678.29,0.0959,0.164,1
63,56801,33387,36,640,0,17,RENT,small_business,916.77,0.1937,0.473,1
57,37208,18194,48,547,2,19,MORTGAGE,other,390.58,0.126,0.5442,0
24,55013,18422,60,622,0,1,RENT,credit_card,273.3,0.0596,0.1687,0
50,63532,5898,12,524,0,20,RENT,debt_consolidation,556.11,0.105,0.2323,1
26,37218,18128,36,617,0,11,OWN,credit_card,500.02,0.1612,0.237,0
66,74707,14852,36,754,0,9,RENT,small_business,511.86,0.0822,0.1457,0
39,59913,24249,60,612,0,11,OWN,debt_consolidation,455.81,0.0913,0.1911,0
52,28001,27773,36,569,0,6,RENT,small_business,767.68,0.329,0.7406,1
29,67127,15303,36,615,0,1,MORTGAGE,home_improvement,361.14,0.0646,0.1601,0
32,41807,18820,36,759,0,24,OWN,other,555.92,0.1596,0.1431,0
31,46417,1000,36,618,0,0,OWN,small_business,51.42,0.0133,0.1219,0
66,29680,1000,48,541,0,1,RENT,debt_consolidation,-14.18,-0.0057,0.1331,0
36,62628,25931,12,522,1,22,RENT,credit_card,2103.6,0.4031,0.9782,1
21,47022,1000,36,621,0,27,OWN,debt_consolidation,27.12,0.0069,0.057,0
65,63475,18273,48,706,0,20,RENT,debt_consolidation,392.39,0.0742,0.1158,0
41,38980,13263,36,680,0,16,RENT,home_improvement,376.42,0.1159,0.1566,0
50,36691,27313,48,726,0,19,OWN,other,569.18,0.1862,0.2056,0
33,35071,14648,36,693,0,7,RENT,other,466.65,0.1597,0.2234,0
54,57920,33022,48,650,0,20,MORTGAGE,debt_consolidation,656.18,0.1359,0.1991,0
24,36393,12961,24,465,0,11,MORTGAGE,debt_consolidation,634.82,0.2093,0.495,1
48,45937,26463,60,746,3,1,RENT,credit_card,357.72,0.0934,0.5941,1
58,39631,1000,36,548,0,8,MORTGAGE,debt_consolidation,-8.65,-0.0026,0.0814,0
51,58801,1000,36,811,0,16,MORTGAGE,debt_consolidation,-31.9,-0.0065,0.0298,0
47,15293,14717,60,596,1,16,RENT,small_business,256.32,0.2011,0.5833,1
25,54940,1000,60,599,0,9,RENT,small_business,36.62,0.008,0.1045,0
45,84626,14400,24,612,0,12,OWN,other,687.67,0.0975,0.1435,0
23,74720,10868,60,650,0,4,OWN,credit_card,191.83,0.0308,0.0878,0
53,37666,21051,36,554,0,13,RENT,credit_card,627.09,0.1998,0.3984,0
24,59892,4356,48,588,0,13,RENT,major_purchase,36.33,0.0073,0.1048,0
45,56011,19246,24,715,0,14,RENT,debt_consolidation,732.85,0.157,0.2322,0
40,79387,23639,36,743,0,24,OWN,small_business,722.05,0.1091,0.1285,0
54,8000,12942,36,572,1,21,RENT,debt_consolidation,406.57,0.6099,0.8894,1
46,72257,19782,48,673,0,4,MORTGAGE,major_purchase,424.08,0.0704,0.146,0
25,44649,5214,36,613,0,21,MORTGAGE,major_purchase,101.03,0.0272,0.0805,0
55,35135,11173,36,685,0,5,MORTGAGE,debt_consolidation,431.9,0.1475,0.1815,0
48,34563,1579,60,587,0,8,RENT,home_improvement,67.76,0.0235,0.1111,0
49,24001,38387,36,701,1,28,RENT,debt_consolidation,1031.74,0.5158,1.0,1
29,37717,27287,36,640,0,8,OWN,credit_card,760.61,0.242,0.4765,0
58,28405,31601,48,615,0,20,OTHER,home_improvement,585.42,0.2473,0.4894,0
26,53604,27144,24,647,0,3,MORTGAGE,home_improvement,1137.09,0.2546,0.4507,1
39,61798,8368,36,751,0,0,OWN,other,209.22,0.0406,0.0793,0
64,44868,1000,36,643,0,21,RENT,debt_consolidation,147.15,0.0394,0.0698,0
31,79994,10759,36,669,0,22,MORTGAGE,credit_card,336.96,0.0505,0.0788,0
22,39031,19753,60,656,0,22,MORTGAGE,other,202.77,0.0623,0.0964,0
67,43822,12097,36,656,0,14,MORTGAGE,credit_card,428.06,0.1172,0.1605,0
64,40541,1000,36,735,0,13,OWN,other,47.96,0.0142,0.0397,0
64,61972,22470,36,708,0,0,OWN,credit_card,701.17,0.1358,0.2254,0
29,63991,1000,24,554,0,5,OWN,major_purchase,55.55,0.0104,0.1048,0
41,59907,10776,36,688,1,7,MORTGAGE,other,306.93,0.0615,0.1884,0
44,47517,32437,48,762,0,2,OWN,small_business,634.04,0.1601,0.3144,1
54,23187,15490,48,633,0,16,RENT,other,355.38,0.1839,0.2971,0
42,43611,25766,60,709,0,28,OWN,debt_consolidation,483.89,0.1331,0.1519,0
23,79562,18468,36,456,0,22,MORTGAGE,credit_card,425.34,0.0642,0.1878,0
32,70264,4910,12,582,0,19,OWN,debt_consolidation,368.17,0.0629,0.1142,0
48,55881,22293,60,817,0,27,OWN,debt_consolidation,309.97,0.0666,0.0595,0
50,42310,14367,12,703,0,4,MORTGAGE,credit_card,1286.5,0.3649,0.5593,0
46,49727,1000,60,665,0,17,OWN,other,72.71,0.0175,0.0633,0
68,42399,1000,60,778,0,6,RENT,credit_card,-1.31,-0.0004,0.0447,0
41,73861,18832,60,572,0,29,MORTGAGE,other,367.65,0.0597,0.1031,0
48,33220,36413,36,738,0,16,RENT,other,943.06,0.3407,0.5592,1
46,68473,4237,36,589,0,14,MORTGAGE,debt_consolidation,132.92,0.0233,0.0756,0
53,39415,5430,48,656,0,19,OTHER,debt_consolidation,159.83,0.0487,0.0718,0
41,76418,18977,48,536,0,23,RENT,debt_consolidation,368.32,0.0578,0.154,0
55,58535,1860,24,623,1,15,OTHER,home_improvement,77.08,0.0158,0.1141,0
54,35012,38540,48,742,0,12,RENT,debt_consolidation,828.07,0.2838,0.5507,0
61,43813,6343,36,614,0,27,OWN,major_purchase,233.89,0.0641,0.0753,0
67,64232,10010,36,684,1,6,RENT,debt_consolidation,201.78,0.0377,0.1778,1
38,40017,6954,60,615,0,14,RENT,debt_consolidation,107.36,0.0322,0.0906,0
31,50442,24347,36,680,0,22,MORTGAGE,debt_consolidation,630.34,0.15,0.2079,0
43,39741,36622,36,702,1,22,MORTGAGE,credit_card,1044.64,0.3154,0.7293,1
68,85182,7967,24,602,0,27,OWN,other,316.59,0.0446,0.0806,0
42,88621,23665,24,589,1,4,RENT,other,1026.77,0.139,0.5268,1
37,79262,1940,24,621,0,26,OWN,other,13.68,0.0021,0.0512,0
25,47512,24592,36,620,0,11,MORTGAGE,debt_consolidation,659.41,0.1665,0.28,0
64,41944,32583,36,508,0,27,RENT,home_improvement,1005.26,0.2876,0.5922,1
31,34416,29523,60,673,0,9,RENT,credit_card,481.87,0.168,0.3487,0
50,80714,16328,60,676,0,18,MORTGAGE,debt_consolidation,326.23,0.0485,0.0853,0
35,68614,4671,36,524,0,9,MORTGAGE,credit_card,76.89,0.0134,0.1256,0
47,69575,15007,24,708,0,28,RENT,debt_consolidation,550.93,0.095,0.1212,0
55,45001,11891,36,622,0,6,MORTGAGE,debt_consolidation,400.57,0.1068,0.1645,0
53,14842,10533,48,672,0,23,OWN,debt_consolidation,259.73,0.21,0.2255,0
40,19440,17065,48,632,0,22,RENT,other,334.65,0.2066,0.3191,0
36,51152,14334,60,672,0,21,MORTGAGE,home_improvement,320.61,0.0752,0.1088,0
54,39546,22078,12,658,0,14,MORTGAGE,debt_consolidation,1808.78,0.5489,0.9222,1
22,37245,22143,48,711,0,8,RENT,other,418.49,0.1348,0.2241,0
55,56902,14372,36,650,0,28,OWN,other,400.0,0.0844,0.1053,0
60,70273,19322,60,702,0,26,MORTGAGE,small_business,308.51,0.0527,0.0947,0
48,35975,28213,48,749,0,5,RENT,home_improvement,529.78,0.1767,0.3248,1
67,23887,9683,36,644,0,20,OWN,debt_consolidation,263.1,0.1322,0.1312,0
59,36450,15158,48,631,0,10,RENT,credit_card,328.4,0.1081,0.176,0
26,29120,4716,60,689,2,5,RENT,credit_card,120.1,0.0495,0.2687,0
29,61856,19798,36,505,0,25,RENT,other,682.86,0.1325,0.2657,0
40,49917,16985,24,588,0,19,OWN,major_purchase,768.93,0.1849,0.2901,0
21,87609,19608,36,586,0,28,RENT,debt_consolidation,491.7,0.0673,0.1238,0
28,64693,5111,36,688,1,14,RENT,home_improvement,278.11,0.0516,0.1504,1
43,86277,22655,36,660,0,12,RENT,credit_card,631.85,0.0879,0.1679,0
23,21922,16020,60,738,0,5,MORTGAGE,small_business,283.59,0.1552,0.2125,0
24,8000,25294,48,734,0,19,OWN,debt_consolidation,492.99,0.7395,0.9412,1
45,54859,10622,48,512,0,20,RENT,home_improvement,220.85,0.0483,0.1784,0
67,52464,21824,48,531,0,14,OTHER,debt_consolidation,453.42,0.1037,0.254,0
58,47544,19450,60,652,0,28,MORTGAGE,debt_consolidation,358.2,0.0904,0.1019,0
35,51915,30246,60,541,0,5,OWN,home_improvement,549.5,0.127,0.3445,1
41,27519,13836,48,511,1,15,OWN,debt_consolidation,269.28,0.1174,0.4191,1
55,61263,9451,36,598,0,0,RENT,home_improvement,322.14,0.0631,0.1794,0
66,64723,10062,36,504,0,29,OTHER,debt_consolidation,252.23,0.0468,0.116,0
34,26005,3916,36,578,0,5,RENT,other,164.6,0.076,0.2022,0
56,42927,9969,36,699,1,15,OWN,small_business,244.04,0.0682,0.1691,0
32,44162,1000,36,615,0,21,OWN,debt_consolidation,-28.89,-0.0079,0.0546,0
37,36583,28687,48,754,0,0,MORTGAGE,home_improvement,582.76,0.1912,0.2691,1
59,26777,34340,48,610,0,6,RENT,debt_consolidation,703.09,0.3151,0.7769,1
29,50250,13524,36,688,0,27,OWN,home_improvement,326.43,0.078,0.0722,0
55,55216,19381,60,612,0,9,MORTGAGE,debt_consolidation,304.05,0.0661,0.1754,0
33,37796,16640,36,634,0,20,RENT,debt_consolidation,435.12,0.1381,0.2318,0
35,28184,1869,48,622,0,7,RENT,other,39.07,0.0166,0.0886,0
38,58211,25262,48,688,0,29,RENT,debt_consolidation,553.66,0.1141,0.1646,1
53,34653,26754,48,700,0,20,RENT,credit_card,553.27,0.1916,0.3183,0
26,43815,4590,36,794,0,25,RENT,debt_consolidation,80.79,0.0221,0.0344,0
47,41278,18298,48,651,0,4,OWN,home_improvement,363.01,0.1055,0.2095,1
43,74914,12372,24,688,0,17,MORTGAGE,debt_consolidation,565.06,0.0905,0.1026,1
47,35571,26899,48,578,0,3,OTHER,debt_consolidation,527.25,0.1779,0.3396,0
54,84510,14171,36,698,0,19,RENT,debt_consolidation,345.57,0.0491,0.0808,0
66,65046,14442,48,651,0,15,RENT,debt_consolidation,224.0,0.0413,0.1234,0
58,86417,33208,36,463,0,9,MORTGAGE,other,888.23,0.1233,0.4646,0
34,63292,2145,48,589,0,25,MORTGAGE,other,85.95,0.0163,0.0716,0
56,45579,17480,36,504,0,15,OWN,other,449.02,0.1182,0.2603,0
28,31652,15886,60,598,1,7,RENT,debt_consolidation,262.95,0.0997,0.399,0
55,42891,8963,60,671,0,18,MORTGAGE,debt_consolidation,124.89,0.0349,0.0681,0
39,79745,35398,36,629,0,0,RENT,home_improvement,955.8,0.1438,0.3427,0
50,49041,18365,36,693,0,22,RENT,other,575.81,0.1409,0.1712,1
34,63218,21717,48,485,0,8,MORTGAGE,home_improvement,444.99,0.0845,0.3114,0
40,54139,23146,24,717,0,5,OWN,debt_consolidation,901.69,0.1999,0.2987,1
69,54993,11791,24,667,0,12,RENT,small_business,414.93,0.0905,0.1812,1
45,55763,27417,24,561,0,12,OWN,debt_consolidation,1089.48,0.2345,0.5031,1
60,59906,25405,48,648,0,17,MORTGAGE,other,470.63,0.0943,0.1551,0
44,33717,13778,24,803,1,13,MORTGAGE,other,617.15,0.2196,0.2609,1
34,44501,24382,36,752,1,1,RENT,other,666.87,0.1798,0.387,1
46,56186,27399,48,767,0,15,RENT,debt_consolidation,574.1,0.1226,0.1391,0
58,53269,22950,12,635,1,16,OWN,credit_card,1899.96,0.428,0.7738,1
43,40775,6647,36,729,1,21,MORTGAGE,credit_card,174.55,0.0514,0.1077,0
42,58332,14076,60,741,0,15,RENT,debt_consolidation,281.7,0.058,0.0813,0
68,34577,19753,48,576,0,13,RENT,credit_card,462.32,0.1604,0.3379,1
39,25539,17521,36,740,0,12,RENT,home_improvement,576.14,0.2707,0.4044,0
66,55899,7548,12,724,0,15,RENT,debt_consolidation,585.09,0.1256,0.139,0
23,26030,12134,48,602,0,23,MORTGAGE,debt_consolidation,233.25,0.1075,0.1249,0
62,55602,18518,36,656,1,0,RENT,debt_consolidation,524.14,0.1131,0.3512,0
39,10906,1000,60,745,0,27,MORTGAGE,other,95.33,0.1049,0.0642,0
29,35500,15193,48,645,0,16,RENT,small_business,281.79,0.0953,0.1986,0
48,43448,21966,60,711,0,0,RENT,major_purchase,413.38,0.1142,0.2186,0
40,17867,17829,60,616,0,9,MORTGAGE,debt_consolidation,266.66,0.1791,0.2996,0
65,42546,6425,36,573,0,4,OWN,home_improvement,227.15,0.0641,0.1364,0
27,73700,8184,48,566,0,6,OWN,debt_consolidation,175.16,0.0285,0.1291,0
34,24593,29869,60,630,0,3,MORTGAGE,home_improvement,445.68,0.2175,0.3949,1
29,43092,5623,48,680,0,0,RENT,home_improvement,111.24,0.031,0.1022,0
39,84052,26856,24,526,0,0,OWN,other,1149.7,0.1641,0.4705,1
67,28762,8786,36,784,2,9,RENT,debt_consolidation,100.04,0.0417,0.2085,1
34,77944,26301,24,724,0,29,MORTGAGE,debt_consolidation,1141.37,0.1757,0.1723,0
58,44419,20411,48,685,0,2,OWN,other,351.95,0.0951,0.1809,1
56,52038,11519,48,707,0,4,RENT,other,229.06,0.0528,0.1208,0
60,75829,1000,60,604,1,12,MORTGAGE,credit_card,11.21,0.0018,0.1129,1
37,40298,18985,48,546,0,20,OWN,debt_consolidation,259.13,0.0772,0.19,0
50,62620,16815,60,678,0,24,OWN,credit_card,249.52,0.0478,0.0694,1
29,67691,19139,36,723,1,8,RENT,credit_card,552.53,0.098,0.2417,0
53,36983,20394,36,615,0,24,MORTGAGE,small_business,659.65,0.214,0.395,0
45,34771,1858,60,583,0,7,OTHER,home_improvement,72.09,0.0249,0.1074,0
34,45427,18932,48,612,0,29,OWN,debt_consolidation,439.69,0.1161,0.1438,0
31,46053,22425,48,683,0,10,RENT,home_improvement,359.27,0.0936,0.1806,0
55,28421,22307,36,692,0,24,RENT,debt_consolidation,604.57,0.2553,0.3104,1
61,37167,2469,48,776,0,23,RENT,debt_consolidation,142.42,0.046,0.048,0
34,8000,26542,60,681,2,28,OWN,debt_consolidation,492.28,0.7384,0.9372,1
50,43314,19286,36,591,2,13,RENT,debt_consolidation,510.1,0.1413,0.6314,0
61,67887,20555,48,629,0,7,MORTGAGE,small_business,433.94,0.0767,0.1822,0
24,16666,6042,36,576,1,23,RENT,credit_card,216.82,0.1561,0.3089,0
24,40737,22570,24,727,0,23,MORTGAGE,credit_card,988.13,0.2911,0.351,1
48,98846,1000,48,571,0,20,RENT,credit_card,14.51,0.0018,0.0772,0
28,49548,6518,36,610,0,9,RENT,other,168.82,0.0409,0.1107,0
22,77135,27665,36,683,0,2,OWN,other,790.56,0.123,0.2093,0
61,29761,22085,48,761,0,3,MORTGAGE,small_business,508.85,0.2052,0.3737,1
66,58976,17915,48,849,0,24,MORTGAGE,debt_consolidation,353.61,0.072,0.0503,0
42,26355,24437,36,556,0,22,RENT,debt_consolidation,586.31,0.267,0.4732,1
61,58021,25131,60,694,0,11,RENT,credit_card,414.85,0.0858,0.1444,0
36,66844,22579,36,648,0,8,MORTGAGE,credit_card,564.04,0.1013,0.1586,0
49,62099,12825,60,632,0,10,MORTGAGE,debt_consolidation,310.42,0.06,0.1161,0
69,43101,6219,48,630,1,10,MORTGAGE,debt_consolidation,81.9,0.0228,0.1556,0
68,55498,8365,36,563,0,15,RENT,credit_card,226.47,0.049,0.157,0
50,55689,29105,24,766,1,12,MORTGAGE,home_improvement,1177.19,0.2537,0.458,0
32,63319,2245,36,504,0,26,RENT,home_improvement,36.46,0.0069,0.1045,1
55,47524,19908,36,639,1,29,RENT,major_purchase,594.71,0.1502,0.3483,0
31,68622,19923,48,754,0,13,RENT,credit_card,467.71,0.0818,0.1162,0
66,78692,29680,36,665,2,6,RENT,debt_consolidation,857.24,0.1307,0.5483,1
41,43642,19895,36,603,1,11,RENT,credit_card,601.04,0.1653,0.4268,1
41,50928,10767,48,605,0,23,RENT,other,198.0,0.0467,0.1026,0
25,31903,10925,36,711,1,27,OWN,debt_consolidation,248.67,0.0935,0.133,1
68,56805,14942,48,628,0,18,MORTGAGE,credit_card,273.83,0.0578,0.1182,1
40,56932,26326,36,647,0,7,OTHER,debt_consolidation,752.83,0.1587,0.287,0
57,51159,23065,48,693,0,3,RENT,debt_consolidation,541.37,0.127,0.2181,0
23,52667,4142,48,715,0,21,RENT,credit_card,24.56,0.0056,0.0436,0
64,88436,17786,48,610,1,16,OWN,home_improvement,352.77,0.0479,0.1943,0
53,8000,23252,24,554,0,1,RENT,credit_card,955.18,1.4328,1.0,1
29,40066,12628,36,579,0,22,RENT,debt_consolidation,312.13,0.0935,0.191,1
29,43125,1000,36,746,0,21,OWN,credit_card,57.62,0.016,0.0404,0
24,79138,13035,36,654,0,12,OWN,debt_consolidation,412.01,0.0625,0.1202,1
55,59505,1000,24,562,0,25,MORTGAGE,debt_consolidation,164.31,0.0331,0.0773,1
37,59993,1000,48,584,0,27,OTHER,debt_consolidation,119.58,0.0239,0.0722,0
54,75197,25651,48,731,0,20,MORTGAGE,other,573.9,0.0916,0.1094,0
44,46400,40210,60,656,0,6,RENT,debt_consolidation,647.18,0.1674,0.3612,0
52,63046,28642,36,532,0,17,MORTGAGE,debt_consolidation,830.96,0.1582,0.3368,0
21,39384,1000,36,572,0,9,OWN,debt_consolidation,-69.97,-0.0213,0.0647,0
28,28933,13269,60,730,0,3,OWN,home_improvement,254.21,0.1054,0.1291,0
65,85883,9103,36,610,0,20,MORTGAGE,major_purchase,271.14,0.0379,0.0908,0
43,57380,1000,48,796,0,7,MORTGAGE,home_improvement,24.68,0.0052,0.0386,0
67,62893,19648,60,784,0,21,OWN,major_purchase,288.39,0.055,0.0566,0
60,28396,13152,60,754,0,21,RENT,debt_consolidation,258.89,0.1094,0.1033,0
32,60207,3359,36,684,0,20,MORTGAGE,other,43.82,0.0087,0.0488,0
32,85564,1000,48,722,0,25,MORTGAGE,credit_card,73.59,0.0103,0.0316,0
66,44450,8910,36,646,0,12,RENT,debt_consolidation,277.55,0.0749,0.144,0
67,24884,15079,48,647,0,13,RENT,home_improvement,335.62,0.1618,0.234,1
35,53679,13815,60,565,1,20,RENT,home_improvement,181.05,0.0405,0.2442,0
61,29282,25627,36,646,0,16,RENT,debt_consolidation,679.25,0.2784,0.4938,1
39,18844,18379,60,561,0,11,OWN,other,231.96,0.1477,0.2621,0
46,35304,11553,48,650,0,29,RENT,credit_card,282.7,0.0961,0.1274,0
49,40148,6827,36,565,0,3,MORTGAGE,credit_card,191.45,0.0572,0.1536,0
42,30255,1000,48,589,0,8,MORTGAGE,debt_consolidation,-6.04,-0.0024,0.0674,0
60,76529,4087,36,471,0,14,RENT,debt_consolidation,106.71,0.0167,0.1628,1
41,87792,28583,24,595,0,14,RENT,other,1243.45,0.17,0.3656,0
58,62361,23646,60,599,0,17,RENT,home_improvement,337.13,0.0649,0.1576,1
40,57683,17887,36,628,0,26,RENT,credit_card,474.94,0.0988,0.1705,0
49,47159,10059,36,733,0,5,RENT,home_improvement,200.43,0.051,0.087,0
24,32073,27410,60,646,0,1,OWN,small_business,404.22,0.1512,0.4183,0
27,82058,4888,60,714,0,8,MORTGAGE,home_improvement,68.92,0.0101,0.0544,0
48,48742,5003,60,717,0,4,MORTGAGE,debt_consolidation,137.6,0.0339,0.0755,0
48,40748,14065,36,748,0,24,MORTGAGE,home_improvement,422.78,0.1245,0.0988,0
24,70295,1000,36,586,0,11,OWN,credit_card,77.26,0.0132,0.0728,0
42,48528,4605,36,567,0,28,MORTGAGE,other,161.08,0.0398,0.0882,0
32,69545,12637,36,641,0,25,OWN,home_improvement,302.99,0.0523,0.0784,0
65,41805,10387,60,577,0,4,RENT,debt_consolidation,257.85,0.074,0.2106,0
23,70352,5117,48,633,0,11,OWN,debt_consolidation,143.7,0.0245,0.0734,0
42,69595,35353,12,583,0,24,MORTGAGE,credit_card,3035.92,0.5235,0.8202,1
64,76496,28632,24,564,2,14,RENT,home_improvement,1276.69,0.2003,0.7292,1
22,35811,32146,60,674,0,1,RENT,debt_consolidation,531.2,0.178,0.4265,0
44,48339,14009,60,780,0,10,RENT,home_improvement,209.03,0.0519,0.0841,0
54,88955,10114,36,632,1,22,RENT,small_business,169.21,0.0228,0.1608,0
47,45071,31016,48,669,1,23,RENT,debt_consolidation,654.48,0.1743,0.4498,1
61,66220,15852,36,654,0,18,RENT,home_improvement,438.37,0.0794,0.1423,0
21,95811,4395,48,647,0,16,MORTGAGE,debt_consolidation,59.61,0.0075,0.0617,1
28,13019,5089,48,750,1,17,MORTGAGE,debt_consolidation,81.07,0.0747,0.11,0
43,44408,11755,48,630,0,9,MORTGAGE,debt_consolidation,270.85,0.0732,0.1347,0
58,50037,14779,36,423,0,4,RENT,home_improvement,316.32,0.0759,0.3256,1
26,14022,15814,36,588,0,29,RENT,other,503.32,0.4307,0.6444,0
42,40880,13164,36,657,0,24,RENT,major_purchase,409.41,0.1202,0.1728,0
45,30572,38396,60,642,0,20,MORTGAGE,debt_consolidation,622.1,0.2442,0.4621,0
38,67153,1468,60,633,0,16,RENT,debt_consolidation,20.67,0.0037,0.0731,0
37,15347,21727,60,614,0,27,OWN,home_improvement,377.99,0.2956,0.4095,0
32,87786,10225,60,656,0,0,RENT,debt_consolidation,211.16,0.0289,0.1263,0
26,63797,14612,48,793,1,12,RENT,major_purchase,405.86,0.0763,0.141,0
46,28923,24404,36,627,0,1,RENT,debt_consolidation,651.58,0.2703,0.6126,0
47,70528,1000,48,801,0,16,MORTGAGE,debt_consolidation,89.03,0.0151,0.0312,0
28,61939,5541,36,683,0,14,RENT,debt_consolidation,142.84,0.0277,0.0693,0
39,49224,13663,36,603,0,7,RENT,major_purchase,359.63,0.0877,0.226,0
62,35570,29762,36,710,0,1,RENT,debt_consolidation,813.82,0.2746,0.4697,1
21,60953,29709,36,479,0,27,OWN,debt_consolidation,879.4,0.1731,0.4131,1
49,52458,27773,48,648,0,26,OWN,credit_card,550.0,0.1258,0.1542,0
65,36215,1000,24,686,0,7,MORTGAGE,credit_card,47.0,0.0156,0.0641,0
69,23134,4502,24,687,0,26,RENT,other,161.93,0.084,0.08,0
55,32988,4913,48,694,1,4,RENT,debt_consolidation,80.93,0.0294,0.152,0
60,39934,14447,48,700,0,16,OWN,debt_consolidation,368.51,0.1107,0.1134,0
34,73249,1000,48,670,1,3,OWN,credit_card,20.3,0.0033,0.1218,0
55,67215,25978,36,700,0,11,MORTGAGE,debt_consolidation,688.31,0.1229,0.1745,0
68,40998,1000,36,610,0,17,MORTGAGE,credit_card,6.08,0.0018,0.0516,0
65,41776,25325,48,732,1,5,MORTGAGE,debt_consolidation,541.57,0.1556,0.3499,1
40,69827,23708,48,617,0,4,RENT,other,491.3,0.0844,0.2279,0
69,55346,4056,24,730,0,27,RENT,debt_consolidation,169.12,0.0367,0.0586,0
33,55068,27619,60,648,0,24,MORTGAGE,major_purchase,445.37,0.0971,0.1459,0
58,35932,11667,36,665,0,27,RENT,other,376.29,0.1257,0.1427,1
69,47531,9073,36,711,0,18,MORTGAGE,other,280.85,0.0709,0.078,0
66,50085,10785,36,755,0,4,OTHER,credit_card,288.35,0.0691,0.0981,0
69,48176,11643,36,652,0,9,OWN,other,329.91,0.0822,0.1338,0
28,64681,12563,60,665,0,22,OWN,home_improvement,168.65,0.0313,0.0728,0
63,65307,12790,24,469,1,24,OWN,debt_consolidation,529.23,0.0972,0.3485,0
40,31620,6096,36,589,0,18,RENT,other,134.82,0.0512,0.1367,0
53,39995,8418,36,544,0,3,OWN,credit_card,243.61,0.0731,0.2037,1
46,36252,9283,36,621,0,12,RENT,debt_consolidation,252.69,0.0836,0.1789,0
59,77770,31727,12,603,0,12,RENT,major_purchase,2631.87,0.4061,0.7692,1
41,95069,9288,24,594,1,16,OWN,home_improvement,394.14,0.0498,0.1652,0
69,40727,8646,36,577,0,17,OWN,other,255.1,0.0752,0.1213,1
62,46658,30163,48,686,0,18,MORTGAGE,small_business,682.91,0.1756,0.3443,0
63,66846,11779,48,524,0,29,MORTGAGE,debt_consolidation,284.32,0.051,0.1274,0
61,35855,6097,48,573,0,25,RENT,debt_consolidation,174.58,0.0584,0.1243,0
29,67298,3930,48,652,0,22,MORTGAGE,home_improvement,64.27,0.0115,0.0463,1
44,49582,1000,36,717,1,22,RENT,credit_card,42.16,0.0102,0.0782,0
57,15125,20411,60,584,0,16,OWN,debt_consolidation,426.93,0.3387,0.6566,1
69,23991,1000,36,723,0,24,MORTGAGE,debt_consolidation,22.93,0.0115,0.0342,0
61,43242,28463,36,458,0,2,RENT,debt_consolidation,797.11,0.2212,0.6854,0
37,74458,14086,48,650,0,12,OWN,credit_card,300.59,0.0484,0.1037,1
44,32149,10629,48,671,0,12,OWN,debt_consolidation,216.24,0.0807,0.1045,0
41,39317,12716,36,580,0,2,MORTGAGE,debt_consolidation,417.63,0.1275,0.2853,0
59,54222,19630,12,558,0,1,OWN,credit_card,1613.73,0.3571,0.6773,0
61,16624,10301,24,658,1,14,MORTGAGE,debt_consolidation,483.21,0.3488,0.7435,1
59,55971,13082,60,647,0,2,RENT,debt_consolidation,256.51,0.055,0.1529,0
33,19125,25530,24,593,0,21,MORTGAGE,other,1060.71,0.6655,0.8376,1
31,61343,18469,48,629,0,15,OWN,home_improvement,364.22,0.0712,0.1461,0
66,33824,2500,36,607,0,28,OWN,debt_consolidation,67.81,0.0241,0.0656,0
39,31159,7922,36,737,0,9,RENT,other,278.02,0.1071,0.1414,0
31,55455,1000,36,697,0,19,RENT,debt_consolidation,81.62,0.0177,0.0593,0
